Data czas,Energia,T zewn.,V wiatr,Wilg.,Zachm,Dlug. dnia,Typ dnia,Pora roku
2017.10.24 21:00:00,1696.093,9.7,3,93,8,9.967,1,3
2017.10.24 22:00:00,1574.4100000000003,9.7,4,95,8,9.967,1,3
2017.10.24 23:00:00,1598.8150000000007,9.7,4,95,8,9.967,1,3
2017.10.25 00:00:00,1539.6340000000005,9.8,4,95,8,9.9,1,3
2017.10.25 01:00:00,1463.0990000000002,10.1,3,95,8,9.9,1,3
2017.10.25 02:00:00,1429.6640000000004,10.3,3,95,8,9.9,1,3
2017.10.25 03:00:00,1474.4700000000003,10.5,3,96,8,9.9,1,3
2017.10.25 04:00:00,1478.6520000000005,10.8,3,96,8,9.9,1,3
2017.10.25 05:00:00,1490.6689999999996,11.2,3,97,8,9.9,1,3
2017.10.25 06:00:00,1696.248,11.8,4,97,8,9.9,1,3
2017.10.25 07:00:00,1552.436,12.3,3,97,8,9.9,1,3
2017.10.25 08:00:00,1445.1190000000004,13.2,3,97,8,9.9,1,3
2017.10.25 09:00:00,1410.271,13.8,4,97,8,9.9,1,3
2017.10.25 10:00:00,1479.2140000000006,14.4,4,96,8,9.9,1,3
2017.10.25 11:00:00,1468.1320000000012,14.6,4,96,8,9.9,1,3
2017.10.25 12:00:00,1379.5779999999995,14.8,4,96,8,9.9,1,3
2017.10.25 13:00:00,1330.9140000000002,15.2,4,94,7,9.9,1,3
2017.10.25 14:00:00,1317.7250000000001,15.8,5,83,7,9.9,1,3
2017.10.25 15:00:00,1353.7189999999994,15.5,7,79,8,9.9,1,3
2017.10.25 16:00:00,1385.2389999999996,13.5,7,91,8,9.9,1,3
2017.10.25 17:00:00,1438.4700000000007,13.5,8,85,7,9.9,1,3
2017.10.25 18:00:00,1482.7520000000004,13.1,7,84,7,9.9,1,3
2017.10.25 19:00:00,1489.6950000000002,12.5,7,83,7,9.9,1,3
2017.10.25 20:00:00,1563.5960000000002,12.3,5,83,7,9.9,1,3
2017.10.25 21:00:00,1554.3810000000008,12.3,6,83,7,9.9,1,3
2017.10.25 22:00:00,1534.3210000000006,12.3,6,86,8,9.9,1,3
2017.10.25 23:00:00,1485.3730000000003,12.3,5,86,8,9.9,1,3
2017.10.26 00:00:00,1255.7260000000006,12.2,6,85,8,9.833,1,3
2017.10.26 01:00:00,1271.0799999999992,12.1,6,84,8,9.833,1,3
2017.10.26 02:00:00,1284.6490000000001,11.8,5,86,8,9.833,1,3
2017.10.26 03:00:00,1393.6680000000003,11.5,4,89,8,9.833,1,3
2017.10.26 04:00:00,1520.2369999999999,11.7,5,88,7,9.833,1,3
2017.10.26 05:00:00,1480.911,11.7,6,87,7,9.833,1,3
2017.10.26 06:00:00,1525.7640000000004,11.2,6,90,8,9.833,1,3
2017.10.26 07:00:00,1520.0810000000001,11.3,5,89,8,9.833,1,3
2017.10.26 08:00:00,1522.209,11.5,5,88,8,9.833,1,3
2017.10.26 09:00:00,1525.2080000000003,12.1,5,85,7,9.833,1,3
2017.10.26 10:00:00,1482.3140000000003,12.6,6,82,7,9.833,1,3
2017.10.26 11:00:00,1467.9869999999999,12.5,5,81,8,9.833,1,3
2017.10.26 12:00:00,1402.6480000000008,12.6,5,81,7,9.833,1,3
2017.10.26 13:00:00,1389.4780000000005,12.4,5,81,7,9.833,1,3
2017.10.26 14:00:00,1387.7230000000002,12.0,5,90,8,9.833,1,3
2017.10.26 15:00:00,1402.8090000000002,12.3,5,82,7,9.833,1,3
2017.10.26 16:00:00,1414.4240000000002,11.8,4,84,6,9.833,1,3
2017.10.26 17:00:00,1698.32,11.5,5,85,6,9.833,1,3
2017.10.26 18:00:00,1624.8419999999994,10.6,3,87,8,9.833,1,3
2017.10.26 19:00:00,1712.457,10.1,3,91,8,9.833,1,3
2017.10.26 20:00:00,1699.0759999999998,11.1,5,89,8,9.833,1,3
2017.10.26 21:00:00,1672.3360000000002,11.4,4,87,7,9.833,1,3
2017.10.26 22:00:00,1641.2730000000004,11.2,5,87,7,9.833,1,3
2017.10.26 23:00:00,1490.1999999999991,10.8,4,91,8,9.833,1,3
2017.10.27 00:00:00,1384.1530000000007,11.1,5,91,8,9.767000000000001,2,3
2017.10.27 01:00:00,1424.8410000000006,10.6,4,89,7,9.767000000000001,2,3
2017.10.27 02:00:00,1408.773000000001,10.9,5,91,7,9.767000000000001,2,3
2017.10.27 03:00:00,1413.2120000000007,10.7,5,89,5,9.767000000000001,2,3
2017.10.27 04:00:00,1614.403,10.2,5,91,8,9.767000000000001,2,3
2017.10.27 05:00:00,1554.9460000000004,9.5,6,91,8,9.767000000000001,2,3
2017.10.27 06:00:00,1678.7720000000004,9.7,5,93,7,9.767000000000001,2,3
2017.10.27 07:00:00,1655.9640000000002,9.8,6,93,8,9.767000000000001,2,3
2017.10.27 08:00:00,1701.8740000000003,10.3,4,94,7,9.767000000000001,2,3
2017.10.27 09:00:00,1712.738,10.7,4,94,7,9.767000000000001,2,3
2017.10.27 10:00:00,1687.7599999999998,10.8,3,93,7,9.767000000000001,2,3
2017.10.27 11:00:00,1638.6250000000005,11.3,5,85,7,9.767000000000001,2,3
2017.10.27 12:00:00,1709.32,10.3,5,83,7,9.767000000000001,2,3
2017.10.27 13:00:00,1626.802,9.9,5,82,7,9.767000000000001,2,3
2017.10.27 14:00:00,1654.6050000000002,9.4,4,79,7,9.767000000000001,2,3
2017.10.27 15:00:00,1711.852,8.9,3,86,7,9.767000000000001,2,3
2017.10.27 16:00:00,1775.3129999999994,8.1,7,85,8,9.767000000000001,2,3
2017.10.27 17:00:00,1810.067000000001,8.1,4,82,7,9.767000000000001,2,3
2017.10.27 18:00:00,1862.1930000000004,8.2,5,82,6,9.767000000000001,2,3
2017.10.27 19:00:00,1921.4580000000008,7.9,4,79,7,9.767000000000001,2,3
2017.10.27 20:00:00,1929.7959999999996,7.8,2,83,7,9.767000000000001,2,3
2017.10.27 21:00:00,1955.2560000000003,8.3,3,82,7,9.767000000000001,2,3
2017.10.27 22:00:00,1891.9920000000016,8.9,2,82,7,9.767000000000001,2,3
2017.10.27 23:00:00,1767.8880000000001,7.7,3,91,7,9.767000000000001,2,3
2017.10.28 00:00:00,1718.4479999999996,8.2,4,93,7,9.7,3,3
2017.10.28 01:00:00,1680.8179999999993,9.7,5,87,7,9.7,3,3
2017.10.28 02:00:00,1647.0449999999996,9.4,8,86,7,9.7,3,3
2017.10.28 03:00:00,1680.8290000000004,9.3,6,92,7,9.7,3,3
2017.10.28 04:00:00,1731.0970000000007,10.0,7,85,8,9.7,3,3
2017.10.28 05:00:00,1796.3039999999996,10.1,6,87,8,9.7,3,3
2017.10.28 06:00:00,1795.3890000000004,10.4,9,77,8,9.7,3,3
2017.10.28 07:00:00,1825.4969999999994,10.0,8,86,8,9.7,3,3
2017.10.28 08:00:00,1881.9409999999996,10.4,8,81,8,9.7,3,3
2017.10.28 09:00:00,1832.189,9.7,8,85,8,9.7,3,3
2017.10.28 10:00:00,1934.1809999999998,9.2,8,91,8,9.7,3,3
2017.10.28 11:00:00,1957.0850000000007,9.1,7,92,8,9.7,3,3
2017.10.28 12:00:00,1928.9729999999997,9.5,7,93,8,9.7,3,3
2017.10.28 13:00:00,1900.6770000000008,10.4,9,89,8,9.7,3,3
2017.10.28 14:00:00,1943.960999999999,10.3,8,91,7,9.7,3,3
2017.10.28 15:00:00,1864.3419999999999,10.5,8,89,7,9.7,3,3
2017.10.28 16:00:00,1886.6990000000005,10.6,8,91,7,9.7,3,3
2017.10.28 17:00:00,1907.638,9.4,8,91,8,9.7,3,3
2017.10.28 18:00:00,1905.8439999999998,9.8,7,91,8,9.7,3,3
2017.10.28 19:00:00,1932.174999999999,10.4,6,87,8,9.7,3,3
2017.10.28 20:00:00,1868.6769999999997,8.9,6,92,8,9.7,3,3
2017.10.28 21:00:00,1913.4579999999996,9.6,6,89,8,9.7,3,3
2017.10.28 22:00:00,1844.1360000000006,8.9,4,91,8,9.7,3,3
2017.10.28 23:00:00,1755.4990000000007,9.7,5,95,8,9.7,3,3
2017.10.29 00:00:00,1629.2039999999997,9.7,6,94,8,9.617,4,3
2017.10.29 01:00:00,1946.7359999999996,10.1,6,91,8,9.617,4,3
2017.10.29 02:00:00,2222.8830000000007,9.8,7,94,8,9.617,4,3
2017.10.29 03:00:00,2395.4250000000006,9.2,8,89,8,9.617,4,3
2017.10.29 04:00:00,1808.382,9.5,7,82,8,9.617,4,3
2017.10.29 05:00:00,1718.546,9.2,9,77,8,9.617,4,3
2017.10.29 06:00:00,1951.1799999999998,7.2,9,87,8,9.617,4,3
2017.10.29 07:00:00,2018.0870000000004,5.7,6,90,8,9.617,4,3
2017.10.29 08:00:00,2051.1369999999997,7.0,5,86,8,9.617,4,3
2017.10.29 09:00:00,2035.3160000000003,8.5,9,63,8,9.617,4,3
2017.10.29 10:00:00,2167.2780000000002,8.7,8,60,7,9.617,4,3
2017.10.29 11:00:00,2041.0049999999994,7.9,8,72,7,9.617,4,3
2017.10.29 12:00:00,2078.037,7.6,8,61,8,9.617,4,3
2017.10.29 13:00:00,2025.4769999999992,7.3,8,62,7,9.617,4,3
2017.10.29 14:00:00,2047.4760000000008,7.0,8,58,7,9.617,4,3
2017.10.29 15:00:00,2030.5700000000008,7.4,10,58,7,9.617,4,3
2017.10.29 16:00:00,2083.672999999999,7.4,9,60,7,9.617,4,3
2017.10.29 17:00:00,2061.142999999999,5.7,8,74,7,9.617,4,3
2017.10.29 18:00:00,2220.175,6.3,9,74,7,9.617,4,3
2017.10.29 19:00:00,2207.7670000000003,7.4,10,55,7,9.617,4,3
2017.10.29 20:00:00,2197.312,7.5,8,54,6,9.617,4,3
2017.10.29 21:00:00,2120.5319999999997,7.5,8,57,6,9.617,4,3
2017.10.29 22:00:00,2016.8690000000001,7.4,8,57,6,9.617,4,3
2017.10.29 23:00:00,2074.2309999999993,7.2,6,59,5,9.617,4,3
2017.10.30 00:00:00,1891.3730000000005,7.0,6,60,5,9.55,1,3
2017.10.30 01:00:00,1929.1350000000004,6.8,7,59,5,9.55,1,3
2017.10.30 02:00:00,1940.3670000000006,6.5,7,59,6,9.55,1,3
2017.10.30 03:00:00,1923.3680000000002,6.2,7,59,5,9.55,1,3
2017.10.30 04:00:00,2064.1530000000002,6.2,8,60,6,9.55,1,3
2017.10.30 05:00:00,2109.4890000000005,6.0,6,59,6,9.55,1,3
2017.10.30 06:00:00,2082.1379999999995,5.7,6,60,6,9.55,1,3
2017.10.30 07:00:00,2197.969,5.8,7,61,7,9.55,1,3
2017.10.30 08:00:00,2041.1860000000004,5.8,8,61,6,9.55,1,3
2017.10.30 09:00:00,2168.9630000000006,5.6,7,65,6,9.55,1,3
2017.10.30 10:00:00,2180.682999999999,5.8,8,60,6,9.55,1,3
2017.10.30 11:00:00,2053.7159999999994,6.1,7,61,6,9.55,1,3
2017.10.30 12:00:00,1986.1249999999995,6.1,7,60,6,9.55,1,3
2017.10.30 13:00:00,2042.7690000000005,5.9,7,60,6,9.55,1,3
2017.10.30 14:00:00,2188.187,5.8,6,60,6,9.55,1,3
2017.10.30 15:00:00,2109.389,5.8,6,56,6,9.55,1,3
2017.10.30 16:00:00,2154.752,5.7,6,56,6,9.55,1,3
2017.10.30 17:00:00,2190.4780000000005,5.5,6,57,3,9.55,1,3
2017.10.30 18:00:00,2362.792,5.9,7,58,4,9.55,1,3
2017.10.30 19:00:00,2271.4640000000004,5.9,7,55,4,9.55,1,3
2017.10.30 20:00:00,2356.987,5.8,6,54,4,9.55,1,3
2017.10.30 21:00:00,2309.551999999999,5.6,5,56,5,9.55,1,3
2017.10.30 22:00:00,2242.8900000000003,5.6,5,56,4,9.55,1,3
2017.10.30 23:00:00,1983.754,5.6,6,58,2,9.55,1,3
2017.10.31 00:00:00,1959.2850000000005,5.6,5,59,3,9.482999999999999,1,3
2017.10.31 01:00:00,1907.1150000000002,5.4,6,56,0,9.482999999999999,1,3
2017.10.31 02:00:00,1980.5089999999998,5.1,5,60,0,9.482999999999999,1,3
2017.10.31 03:00:00,1997.7180000000008,5.1,5,62,0,9.482999999999999,1,3
2017.10.31 04:00:00,2085.0190000000002,5.3,5,61,0,9.482999999999999,1,3
2017.10.31 05:00:00,2101.748,5.2,4,62,0,9.482999999999999,1,3
2017.10.31 06:00:00,2148.8309999999997,5.2,4,60,4,9.482999999999999,1,3
2017.10.31 07:00:00,2290.7360000000003,6.0,4,60,4,9.482999999999999,1,3
2017.10.31 08:00:00,2236.2089999999994,6.8,5,56,6,9.482999999999999,1,3
2017.10.31 09:00:00,2098.6679999999997,7.7,4,59,2,9.482999999999999,1,3
2017.10.31 10:00:00,2006.6880000000003,8.1,4,56,4,9.482999999999999,1,3
2017.10.31 11:00:00,2014.0969999999998,7.7,4,60,4,9.482999999999999,1,3
2017.10.31 12:00:00,1981.9369999999997,7.9,4,59,5,9.482999999999999,1,3
2017.10.31 13:00:00,1919.6269999999993,8.4,4,64,7,9.482999999999999,1,3
2017.10.31 14:00:00,2066.9099999999994,7.0,2,84,7,9.482999999999999,1,3
2017.10.31 15:00:00,2060.3370000000004,6.8,4,84,8,9.482999999999999,1,3
2017.10.31 16:00:00,2147.927,6.6,2,90,8,9.482999999999999,1,3
2017.10.31 17:00:00,2188.956000000001,6.6,3,92,8,9.482999999999999,1,3
2017.10.31 18:00:00,2199.194,6.8,4,93,8,9.482999999999999,1,3
2017.10.31 19:00:00,2244.828000000001,7.0,4,93,8,9.482999999999999,1,3
2017.10.31 20:00:00,2271.5589999999993,7.4,4,92,8,9.482999999999999,1,3
2017.10.31 21:00:00,2157.6860000000006,7.9,4,93,8,9.482999999999999,1,3
2017.10.31 22:00:00,2123.275,7.9,4,93,8,9.482999999999999,1,3
2017.10.31 23:00:00,1998.7579999999998,7.8,4,94,8,9.482999999999999,1,3
2017.11.01 00:00:00,1870.5280000000002,7.7,4,95,8,9.417,5,3
2017.11.01 01:00:00,1880.6490000000001,7.9,4,94,8,9.417,5,3
2017.11.01 02:00:00,1862.2269999999999,7.8,4,93,8,9.417,5,3
2017.11.01 03:00:00,1880.4950000000006,7.7,3,93,8,9.417,5,3
2017.11.01 04:00:00,1955.9440000000002,7.7,3,93,8,9.417,5,3
2017.11.01 05:00:00,2026.1740000000007,7.6,4,95,8,9.417,5,3
2017.11.01 06:00:00,2052.3460000000005,7.8,4,95,8,9.417,5,3
2017.11.01 07:00:00,2102.7600000000007,8.0,4,95,8,9.417,5,3
2017.11.01 08:00:00,2069.9610000000007,8.2,4,95,8,9.417,5,3
2017.11.01 09:00:00,2224.6380000000004,8.4,4,95,8,9.417,5,3
2017.11.01 10:00:00,2113.1619999999994,8.8,4,95,8,9.417,5,3
2017.11.01 11:00:00,2027.2390000000005,9.2,4,96,8,9.417,5,3
2017.11.01 12:00:00,2006.0170000000005,9.6,4,96,8,9.417,5,3
2017.11.01 13:00:00,2041.768,9.9,5,96,8,9.417,5,3
2017.11.01 14:00:00,1960.3099999999993,11.0,5,97,8,9.417,5,3
2017.11.01 15:00:00,1823.5130000000008,11.5,6,96,8,9.417,5,3
2017.11.01 16:00:00,2020.0310000000004,11.8,6,96,8,9.417,5,3
2017.11.01 17:00:00,1972.6899999999998,12.0,7,95,8,9.417,5,3
2017.11.01 18:00:00,1901.9679999999998,11.9,7,94,8,9.417,5,3
2017.11.01 19:00:00,1947.8009999999995,12.3,7,92,8,9.417,5,3
2017.11.01 20:00:00,1968.786,12.0,6,92,8,9.417,5,3
2017.11.01 21:00:00,1883.663,12.0,7,90,8,9.417,5,3
2017.11.01 22:00:00,1820.7839999999999,11.7,4,91,8,9.417,5,3
2017.11.01 23:00:00,1645.8579999999997,11.6,6,92,8,9.417,5,3
2017.11.02 00:00:00,1644.6839999999997,11.3,6,88,8,9.35,1,3
2017.11.02 01:00:00,1541.5580000000004,10.8,6,86,8,9.35,1,3
2017.11.02 02:00:00,1789.2769999999998,9.8,5,90,8,9.35,1,3
2017.11.02 03:00:00,1763.9630000000002,9.3,4,92,8,9.35,1,3
2017.11.02 04:00:00,1875.5030000000002,9.1,4,93,8,9.35,1,3
2017.11.02 05:00:00,1674.9340000000002,9.3,5,94,8,9.35,1,3
2017.11.02 06:00:00,2098.5320000000006,9.8,6,92,8,9.35,1,3
2017.11.02 07:00:00,1731.514000000001,9.9,6,92,8,9.35,1,3
2017.11.02 08:00:00,2140.576,9.7,6,90,8,9.35,1,3
2017.11.02 09:00:00,1942.7579999999998,9.5,6,90,8,9.35,1,3
2017.11.02 10:00:00,1932.648,9.0,5,91,8,9.35,1,3
2017.11.02 11:00:00,2045.4649999999988,9.0,6,91,8,9.35,1,3
2017.11.02 12:00:00,2051.0719999999997,9.4,5,91,8,9.35,1,3
2017.11.02 13:00:00,2056.1730000000007,9.7,4,92,8,9.35,1,3
2017.11.02 14:00:00,1955.9580000000003,9.7,5,92,8,9.35,1,3
2017.11.02 15:00:00,1971.7039999999997,9.3,4,94,7,9.35,1,3
2017.11.02 16:00:00,2144.262,9.4,4,91,7,9.35,1,3
2017.11.02 17:00:00,2044.593,9.4,4,93,8,9.35,1,3
2017.11.02 18:00:00,2219.532,9.3,5,94,8,9.35,1,3
2017.11.02 19:00:00,2021.2940000000008,9.4,4,94,8,9.35,1,3
2017.11.02 20:00:00,2085.3129999999996,9.7,4,95,8,9.35,1,3
2017.11.02 21:00:00,2165.482000000001,10.1,5,94,8,9.35,1,3
2017.11.02 22:00:00,2053.920999999999,10.3,5,94,8,9.35,1,3
2017.11.02 23:00:00,1983.883999999999,10.2,5,94,8,9.35,1,3
2017.11.03 00:00:00,1822.489,10.1,4,95,8,9.283,2,3
2017.11.03 01:00:00,1734.8239999999998,10.0,4,94,8,9.283,2,3
2017.11.03 02:00:00,1848.0110000000002,9.9,3,94,8,9.283,2,3
2017.11.03 03:00:00,1897.0739999999992,9.7,2,94,8,9.283,2,3
2017.11.03 04:00:00,1902.206999999999,9.3,1,95,8,9.283,2,3
2017.11.03 05:00:00,1918.979999999999,9.2,1,96,8,9.283,2,3
2017.11.03 06:00:00,1939.1009999999994,9.1,2,96,8,9.283,2,3
2017.11.03 07:00:00,1932.4100000000003,9.2,3,96,7,9.283,2,3
2017.11.03 08:00:00,1880.4119999999994,9.6,3,92,4,9.283,2,3
2017.11.03 09:00:00,1872.7249999999997,10.3,5,86,6,9.283,2,3
2017.11.03 10:00:00,1872.3620000000005,10.1,3,81,7,9.283,2,3
2017.11.03 11:00:00,1826.0349999999999,10.9,4,78,7,9.283,2,3
2017.11.03 12:00:00,1754.1509999999994,11.2,3,79,5,9.283,2,3
2017.11.03 13:00:00,1566.9159999999997,10.8,3,79,7,9.283,2,3
2017.11.03 14:00:00,1807.9280000000006,9.6,3,91,8,9.283,2,3
2017.11.03 15:00:00,1954.0549999999998,9.5,3,92,7,9.283,2,3
2017.11.03 16:00:00,2032.8970000000006,9.0,5,92,8,9.283,2,3
2017.11.03 17:00:00,2102.255000000001,8.3,3,93,7,9.283,2,3
2017.11.03 18:00:00,2129.1909999999984,8.2,2,94,8,9.283,2,3
2017.11.03 19:00:00,2067.506,8.0,2,94,8,9.283,2,3
2017.11.03 20:00:00,2136.4519999999998,7.7,2,94,8,9.283,2,3
2017.11.03 21:00:00,2061.553000000001,7.6,2,95,7,9.283,2,3
2017.11.03 22:00:00,2096.401,6.9,2,93,0,9.283,2,3
2017.11.03 23:00:00,2014.6870000000004,6.5,3,93,0,9.283,2,3
2017.11.04 00:00:00,2068.357,6.4,3,93,7,9.217,3,3
2017.11.04 01:00:00,2047.8980000000006,6.6,4,92,8,9.217,3,3
2017.11.04 02:00:00,2071.7880000000005,6.7,3,91,8,9.217,3,3
2017.11.04 03:00:00,2069.5660000000007,6.9,3,91,8,9.217,3,3
2017.11.04 04:00:00,2079.087000000001,7.0,3,91,8,9.217,3,3
2017.11.04 05:00:00,2064.632000000001,7.0,3,92,8,9.217,3,3
2017.11.04 06:00:00,2078.2140000000004,7.0,3,91,8,9.217,3,3
2017.11.04 07:00:00,2100.7990000000004,7.1,3,90,8,9.217,3,3
2017.11.04 08:00:00,2118.2099999999996,7.4,3,87,8,9.217,3,3
2017.11.04 09:00:00,2126.6879999999996,7.8,4,84,7,9.217,3,3
2017.11.04 10:00:00,1976.5150000000006,9.3,4,79,8,9.217,3,3
2017.11.04 11:00:00,1955.7710000000006,10.2,4,74,7,9.217,3,3
2017.11.04 12:00:00,1941.4359999999992,10.3,3,74,7,9.217,3,3
2017.11.04 13:00:00,1950.0029999999992,10.5,3,75,7,9.217,3,3
2017.11.04 14:00:00,1904.1920000000005,10.1,3,76,8,9.217,3,3
2017.11.04 15:00:00,1925.6300000000006,9.5,3,78,8,9.217,3,3
2017.11.04 16:00:00,2099.7969999999996,8.7,3,82,8,9.217,3,3
2017.11.04 17:00:00,2123.894,8.1,3,86,8,9.217,3,3
2017.11.04 18:00:00,2224.8649999999984,8.4,4,83,7,9.217,3,3
2017.11.04 19:00:00,2181.8779999999997,8.2,4,84,8,9.217,3,3
2017.11.04 20:00:00,2234.742,7.8,4,85,7,9.217,3,3
2017.11.04 21:00:00,2053.765,7.3,3,88,7,9.217,3,3
2017.11.04 22:00:00,2217.5830000000014,7.2,3,89,2,9.217,3,3
2017.11.04 23:00:00,2005.7310000000004,6.6,3,90,6,9.217,3,3
2017.11.05 00:00:00,1974.0310000000002,7.4,3,86,2,9.15,4,3
2017.11.05 01:00:00,1979.7690000000011,6.9,3,89,0,9.15,4,3
2017.11.05 02:00:00,2007.1690000000003,6.7,3,90,2,9.15,4,3
2017.11.05 03:00:00,2002.847000000001,6.6,4,91,3,9.15,4,3
2017.11.05 04:00:00,2005.3829999999998,6.5,3,91,2,9.15,4,3
2017.11.05 05:00:00,1982.4440000000004,6.4,3,91,2,9.15,4,3
2017.11.05 06:00:00,2268.411999999999,6.3,3,92,2,9.15,4,3
2017.11.05 07:00:00,2039.9979999999994,6.4,3,92,4,9.15,4,3
2017.11.05 08:00:00,2406.7340000000004,7.6,3,90,4,9.15,4,3
2017.11.05 09:00:00,2062.4360000000006,9.1,3,85,4,9.15,4,3
2017.11.05 10:00:00,1949.9170000000006,10.6,4,80,4,9.15,4,3
2017.11.05 11:00:00,1833.2800000000002,11.6,3,77,2,9.15,4,3
2017.11.05 12:00:00,1757.2450000000001,12.8,3,74,2,9.15,4,3
2017.11.05 13:00:00,1689.7590000000005,12.5,3,76,7,9.15,4,3
2017.11.05 14:00:00,1733.375000000001,12.3,3,79,7,9.15,4,3
2017.11.05 15:00:00,1755.8769999999997,12.2,3,80,7,9.15,4,3
2017.11.05 16:00:00,1827.5790000000002,11.8,2,83,8,9.15,4,3
2017.11.05 17:00:00,1867.2570000000003,11.6,2,83,8,9.15,4,3
2017.11.05 18:00:00,1877.8770000000009,11.2,2,85,8,9.15,4,3
2017.11.05 19:00:00,1935.2410000000002,11.1,2,85,8,9.15,4,3
2017.11.05 20:00:00,1925.6090000000002,10.7,2,87,8,9.15,4,3
2017.11.05 21:00:00,1851.4900000000002,10.3,2,90,8,9.15,4,3
2017.11.05 22:00:00,1748.0469999999998,9.6,5,95,8,9.15,4,3
2017.11.05 23:00:00,1921.4500000000003,9.3,4,94,8,9.15,4,3
2017.11.06 00:00:00,1662.2550000000006,9.3,3,92,8,9.117,1,3
2017.11.06 01:00:00,1719.4820000000004,9.3,3,92,8,9.117,1,3
2017.11.06 02:00:00,1739.1789999999999,9.3,2,93,8,9.117,1,3
2017.11.06 03:00:00,1710.347,9.6,3,95,8,9.117,1,3
2017.11.06 04:00:00,1902.2220000000004,9.4,4,95,8,9.117,1,3
2017.11.06 05:00:00,1896.5349999999994,9.2,2,94,8,9.117,1,3
2017.11.06 06:00:00,1922.9299999999992,9.2,3,95,8,9.117,1,3
2017.11.06 07:00:00,1913.7409999999998,9.0,2,96,7,9.117,1,3
2017.11.06 08:00:00,1926.1530000000002,9.1,2,95,7,9.117,1,3
2017.11.06 09:00:00,1876.2409999999998,9.6,3,93,7,9.117,1,3
2017.11.06 10:00:00,1807.6539999999995,9.7,3,90,7,9.117,1,3
2017.11.06 11:00:00,1762.2140000000006,9.7,4,85,6,9.117,1,3
2017.11.06 12:00:00,1711.8919999999998,9.6,4,81,6,9.117,1,3
2017.11.06 13:00:00,1728.823,9.2,4,81,6,9.117,1,3
2017.11.06 14:00:00,1777.0540000000005,9.5,3,78,3,9.117,1,3
2017.11.06 15:00:00,1866.7129999999997,8.5,2,80,1,9.117,1,3
2017.11.06 16:00:00,2066.8669999999984,7.5,2,85,5,9.117,1,3
2017.11.06 17:00:00,2213.040000000001,6.8,2,86,1,9.117,1,3
2017.11.06 18:00:00,2221.3479999999995,5.6,1,90,1,9.117,1,3
2017.11.06 19:00:00,2299.2729999999992,5.3,1,93,1,9.117,1,3
2017.11.06 20:00:00,2313.0930000000003,4.4,1,93,2,9.117,1,3
2017.11.06 21:00:00,2337.702,3.5,1,94,0,9.117,1,3
2017.11.06 22:00:00,2328.292999999999,3.2,1,95,4,9.117,1,3
2017.11.06 23:00:00,2116.811,3.6,2,96,1,9.117,1,3
2017.11.07 00:00:00,2155.821,2.8,1,96,1,9.05,1,3
2017.11.07 01:00:00,2041.7599999999998,2.5,2,96,2,9.05,1,3
2017.11.07 02:00:00,2166.5719999999988,2.7,1,96,1,9.05,1,3
2017.11.07 03:00:00,2302.066999999999,2.0,1,96,2,9.05,1,3
2017.11.07 04:00:00,2343.0060000000008,0.9,1,96,1,9.05,1,3
2017.11.07 05:00:00,2343.4100000000008,1.2,2,96,6,9.05,1,3
2017.11.07 06:00:00,2393.626,0.8,1,96,3,9.05,1,3
2017.11.07 07:00:00,2552.579,1.2,2,96,3,9.05,1,3
2017.11.07 08:00:00,2291.5999999999995,3.0,1,95,3,9.05,1,3
2017.11.07 09:00:00,2538.72,5.9,1,88,1,9.05,1,3
2017.11.07 10:00:00,2268.3150000000005,8.4,1,78,0,9.05,1,3
2017.11.07 11:00:00,2154.816,9.6,2,63,5,9.05,1,3
2017.11.07 12:00:00,2032.5379999999996,9.4,2,62,3,9.05,1,3
2017.11.07 13:00:00,1975.5360000000003,9.3,2,62,5,9.05,1,3
2017.11.07 14:00:00,1969.1480000000004,8.9,2,63,1,9.05,1,3
2017.11.07 15:00:00,2083.0549999999994,7.8,1,69,2,9.05,1,3
2017.11.07 16:00:00,2314.043000000001,6.4,1,76,4,9.05,1,3
2017.11.07 17:00:00,2393.8769999999995,7.0,1,78,8,9.05,1,3
2017.11.07 18:00:00,2372.0870000000004,7.3,2,77,8,9.05,1,3
2017.11.07 19:00:00,2317.3839999999996,7.0,2,80,8,9.05,1,3
2017.11.07 20:00:00,2393.392999999999,6.4,1,83,8,9.05,1,3
2017.11.07 21:00:00,2277.7780000000007,6.6,1,84,8,9.05,1,3
2017.11.07 22:00:00,2240.7139999999995,6.6,1,86,8,9.05,1,3
2017.11.07 23:00:00,2037.4130000000005,6.7,1,87,8,9.05,1,3
2017.11.08 00:00:00,1950.495,7.2,2,86,8,8.982999999999999,1,3
2017.11.08 01:00:00,1888.7639999999994,7.4,4,87,8,8.982999999999999,1,3
2017.11.08 02:00:00,2051.53,7.4,3,89,8,8.982999999999999,1,3
2017.11.08 03:00:00,1900.5560000000003,7.4,2,88,8,8.982999999999999,1,3
2017.11.08 04:00:00,2161.829,7.4,4,85,8,8.982999999999999,1,3
2017.11.08 05:00:00,2066.2630000000004,7.4,2,81,8,8.982999999999999,1,3
2017.11.08 06:00:00,2065.8870000000006,7.2,2,83,8,8.982999999999999,1,3
2017.11.08 07:00:00,2271.1089999999995,7.3,2,77,8,8.982999999999999,1,3
2017.11.08 08:00:00,2132.0139999999997,7.4,2,75,8,8.982999999999999,1,3
2017.11.08 09:00:00,2046.7299999999998,7.2,1,78,8,8.982999999999999,1,3
